brand,dealer_name,address,city,state_region,country,postal_code,latitude,longitude,phone,fax,email,website,dealer_type,services_offered,dealer_id,sap_code,source
SAME,TRACTOCENTRO COLOMBIA S.A.S.,"Cra. 42 #75 – 331 BG A, Itagüí, Centro Industrial, Medellín -",Medellín -,,LA,,6.183990,-75.962100,+57 44446441,,,https://tracrocentro-colombia.sdfdealer.com,,PARTS; SERVICE; TRACTORS,2055,,same_nuxt_es-la
SAME,TRACTOCENTRO ECUADOR S.A.,"Km 3.5 via Duran-Boliche, Durán -",Durán -,,LA,,-2.172270,-79.900500,0983427243,,,,,PARTS; SERVICE; TRACTORS,2042,,same_nuxt_es-la
Deutz-Fahr; Lamborghini Trattori,KTS TRADING SDN. BHD.,"88, JALAN PENDING",KUCHING,,MY,93450,2.2857988,111.830412,+60138033675,,ktsipd5@gmail.com,,Importer,PARTS; SERVICE; TRACTORS,C185C,0010003724,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,E.A. Broekema Schildwolde,Hoofdweg 99,Schildwolde,Netherlands,NL,9626AC,53.2293004,6.8154841,0598-421517,,verkoop@broekema-bv.nl,www.broekema-bv.nl,Dealer Branch,PARTS; SERVICE; TRACTORS,C818X,0010001739,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,SAME DEUTZ-FAHR BENELUX - Benelux Hoofdkantoor,Bijsterhuizen 2005,Wijchen,,NL,6604 LH,51.8293,5.75273,+31 24 8200180,,-,https://www.deutz-fahr.com/nl-bx,SDF Subsidiary,TRACTORS,C2431X,C1019,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,AGROEKO Spółka z o.o.,ul. Raciborska 109,City	 Kietrz,Polska,PL,48-130,50.0838401,18.019896,77 - 485 50 89,,biuro@agro-eko.com.pl,https://agro-eko.com.pl/,Dealer,PARTS; SERVICE; TRACTORS,C6132X,0010003659,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,"AGROEKO, o/Oświęcim",ul. Michała Foksa,Oświęcim,Polska,PL,32-600,50.0301864,19.2860506,882 603 209,,biuro@agro-eko.com.pl,https://agro-eko.com.pl/,Dealer Branch,PARTS; TRACTORS,C324C,0010003659,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,Agricola-Lublin Sp.z o.o.,Ciecierzyn 121A,Ciecierzyn,Polska,PL,21-003,51.3160747353705,22.6049723546285,81 756 13 12,,biuro@agricola-lublin.pl,www.agricola-lublin.com.pl,Dealer,PARTS; SERVICE; TRACTORS,C837C,0010003921,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,Agricola-Lublin Sp.z o.o.,Tuligłowy 7,Krasnystaw,Polska,PL,22-300,50.95183,23.1857,505 916 200,,biuro@agricola-lublin.pl,www.agricola-lublin.com.pl,Dealer Branch,PARTS; SERVICE; TRACTORS,C826C,0010003921,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,Agro-Plus PPHU,Bogate 68,Przasnysz,Polska,PL,06-300,53.0184,20.8876,29 - 752 77 55,,biuro@agro-plus.com.pl,http://www.agro-plus.com.pl/,Dealer,PARTS; SERVICE; TRACTORS,C697X,0010001625,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,"Agro-Plus PPHU, oddział Biskupiec",Kramarka 19,Biskupiec,Polska,PL,11-300,53.8456979,20.9497496,89 - 715 21 66,,olsztyn@agro-plus.com.pl,https://www.agro-plus.com.pl/,Dealer Branch,PARTS; TRACTORS; AGRICENTER,C1413X,0010001625,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,"Agro-Plus PPHU, oddział Myszyniec",ul. Stefanowicza 73,Myszyniec,Polska,PL,07-430,53.3726631,21.3606931,514 459 856,,myszyniec@agro-plus.com.pl,http://www.agro-plus.com.pl/,Dealer Branch,PARTS; SERVICE; TRACTORS,C1991X,0010001625,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,Agromarket Sp.z o.o. Sp.k.,Jaryszki 4,Gądki,Polska,PL,62-023,52.3344917,17.0166606,61 - 663 96 01,,jaryszki@agromarket.info.pl,http://www.agromarket.pl/,Dealer,PARTS; SERVICE; TRACTORS,C687X,0010001618,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,"Agromarket Sp.z o.o. Sp.k., oddział Żnin",ul. Gnieźnieńska 3,Żnin,Woj. Kujawsko-Pomorskie,PL,88-400,52.8459922,17.7418732,52 - 351 30 02,,znin@agromarket.pl,http://www.agromarket.pl,Dealer Branch,PARTS; SERVICE; TRACTORS,C686X,0010001618,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,Autopolmozbyt Sp.z o.o.,ul. Armii Krajowej 47,Grójec,Polska,PL,05-600,51.879995,20.863164,(048) 664 35 51,,apgrojec@apgrojec.com.pl,http://www.apgrojec.com.pl/,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C674X,0010001607,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,EDMASZ o/Zambrow,"Ul. Targowa 9,",Zambrów,Polska,PL,18-300,52.9579781,22.2425094,-,,biuro@edmasz.pl,www.edmasz.pl,Dealer Branch,PARTS,C6106X,0010001624,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,Edmasz Sp.j.,ul. 1-go Maja 24,Wysokie Mazowieckie,Polska,PL,18-200,52.9089458,22.5112047,86 275 42 54,,biuro@edmasz.pl,www.edmasz.pl,Dealer,PARTS; SERVICE; TRACTORS,C696X,0010001624,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,"Edmasz Sp.j., oddział Korycin",ul. Grodzieńska 23,Korycin,Polska,PL,16-140,53.4493875,23.084772,85 711 43 62,,biuro@edmasz.pl,www.edmasz.pl,Dealer Branch,PARTS; SERVICE; TRACTORS,C3263X,0010001624,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,Jarol PHU,Wojska Polskiego 50,Barwice,Polska,PL,78-460,53.7481,16.3563,94 - 373 62 63,,handlowy@jarol.pl,www.jarol.pl,Dealer,PARTS; SERVICE; TRACTORS,C682X,0010001615,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,PH Agroma Sp. z o.o.,Aleje 11 Listopada 156,Gorzów Wielkopolski,Polska,PL,66-400,52.7266,15.2141,+48 95 720 30 51,,info@agroma.org.pl,http://www.agroma.org.pl/,Dealer,PARTS; SERVICE; TRACTORS,C101C,0010003695,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,ROL-MECH,ul. Słowackiego 17,Radymno,,PL,37-550,49.9560609,22.8102726,600 929 100,,biuro@rol-mech.pl,,Dealer,PARTS; SERVICE; TRACTORS,C325C,0010003785,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,"ROL-MECH, o/Lubaczów",Józefa Ignacego Kraszewskiego 4,Lubaczów,,PL,37-600,50.1494746,23.1195572,166321415,,biuro@rol-mech.pl,,Dealer Branch,PARTS; SERVICE; TRACTORS,C326C,0010003785,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,"ROL-MECH, o/Miączyn",Miączyn - Stacja 48C,Miączyn-Stacja,,PL,22-455,50.1495,23.1195,846111179,,biuro@rol-mech.pl,,Dealer Branch,PARTS; SERVICE; TRACTORS,C327C,0010003785,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,Rolma Sp.z o.o.,Wola Wiśniowa 98b,Włoszczowa,Polska,PL,29-100,50.8542,19.9622,41 - 394 25 43,,rolma@interia.pl,http://rolma.pl/,Dealer,PARTS; SERVICE; TRACTORS,C704X,0010001872,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,Savona Sp.z o.o.,Rudnik Szlachecki 59,Wilkołaz,Polska,PL,23-212,0,0,81 - 821 57 03,,savona@euromail.pl,http://savona.net.pl/,Dealer,PARTS; SERVICE; TRACTORS,C700X,0010001628,lamborghini_api
SAME,16 IRMAOS - MAQUINAS EQUIP. LDA.,"ZONA INDUSTRIAL DO SOEIRO II, 24, S. MAMEDE CORONADO 4745-456",S. MAMEDE CORONADO -456,,PT,4745,41.283345,-8.585968,0229811520,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2587,,same_nuxt_pt-pt
Deutz-Fahr; Lamborghini Trattori,ACJP-MAQUINAS AGRICOLAS INDUST. LDA,ESTRADA NACIONAL 1 - COVINHAS,MEIRINHAS - POMBAL,,PT,3105-253,39.858844,-8.6998566,0236947411,,geral.acjp@sapo.pt,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C221X,0010001155,lamborghini_api
Lamborghini Trattori,AGRIBEIRAS - REP. A. MQ. AGRC.LDA.,"Estrada Nacional, 16",GONÇALBOCAS,,PT,6300-120,40.577,-7.17869,0271963751,,agribeiras@gmail.com,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C220X,0010001154,lamborghini_api
Lamborghini Trattori,AGRIPALMEIRA-COM.MAQ.AGRIC. LDA.,"Av. do Cávado, 239, Palmeira",BRAGA,,PT,4700-690,41.5919,-8.42913,0253626190,,agripalmeira@gmail.com,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C215X,0010001149,lamborghini_api
SAME,"AGRO 121, LDA.","Estrada Nacional 121 Km 1 s/n - Apartado 16, Beja 7800 - 999",Beja  - 999,,PT,7800,38.026008,-7.880449,+351 284 070 258,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2615,,same_nuxt_pt-pt
SAME,"AGROPAIS, LDA.","LARGO DE S.PEDRO, 7 - LOUROSA DE CI, VISEU 3500-891",VISEU -891,,PT,3500,40.663600,-7.894980,0232461269,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2599,,same_nuxt_pt-pt
Lamborghini Trattori,"AGRORAINHA-COM.TRC.A.ALF.AG, LDA","RUA ANTONIO OLIVEIRA, 34A-ZN IND",CALDAS DA RAINHA,,PT,2500-916,39.4193878,-9.1590623,0262842727,,agrorainhatractores@sapo.pt,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C786X,0010001706,lamborghini_api
Lamborghini Trattori,"ALFREDO PINTO & FILHO, LDA.",URBANIZACAO QUINTA DAS CANAS,SANTA MARTA DE PENAGUIAO,,PT,5030-481,41.209704,-7.782174,0254821583,,geral@alfredopintoefilhos.pt,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C226X,0010001160,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,"ARMENIO PEREIRA DE SOUSA, LDA.",Rua São Domingos Nº179,São Joaninho,,PT,3460-063,40.4623862,-8.1060205,0232817806,,geral@apstractores.pt,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C272X,0010001207,lamborghini_api
SAME,AUGUSTO ALFREDO DIAS,"VIA SUL, MACEDO DE CAVALEIROS 5340-289",MACEDO DE CAVALEIROS -289,,PT,5340,41.533000,-6.963140,0278421127,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2576,,same_nuxt_pt-pt
SAME,AUTO AGRICOLA ALBURITELENSE,"RUA ALVARO TELES, 237 - ALBURITEL, ALBURITEL 2490-020",ALBURITEL -020,,PT,2490,39.647175,-8.531543,0249566404,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2592,,same_nuxt_pt-pt
Lamborghini Trattori,AUTO IMD,"Rua das Eiricas, nº 77/79",Palaçouço,,PT,5225-032,41.4594846,-6.4400813,273459140,,autoimdlda@gmail.com,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C3217X,0010002848,lamborghini_api
Lamborghini Trattori,AUTO IMD (SENDIM),Estrada Nacional 221,Sendim,,PT,5225-103,41.3848,41.3848,273094848,,autoimdlda@gmail.com,,Dealer Branch,PARTS; SERVICE; TRACTORS,C6109X,0010002848,lamborghini_api
SAME,AUTO MECANICA LOUCAO,"SOALHEIRA - COLOS, ODEMIRA 7630-359",ODEMIRA -359,,PT,7630,37.761682,-8.515944,0283691430,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2573,,same_nuxt_pt-pt
Lamborghini Trattori,"AUTO PRAIA JJRM, UNIPESSOAL, LDA.","CAMINHO VELHO, 6 - SANTA CRUZ",Praia da Vitória - A&cc,,PT,9760-511,38.7335,-27.0642,0295215353,,jjrm@sapo.pt,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C234X,0010001168,lamborghini_api
SAME,"BENJAMIM F. LIMEDE, LDA.","RUA DOS NAMORADOS, 46 - APT 58, CANTANHEDE 3060-167",CANTANHEDE -167,,PT,3060,40.345736,-8.592018,0231420675,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2570,,same_nuxt_pt-pt
Lamborghini Trattori,CASCALHEIRA & FILHO,"Rua da Sertã, 99",PROENÇA A  NOVA,,PT,6150-000,39.7381179,-7.90944669,0274672651,,cascalheirazi@gmail.com,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C217X,0010001151,lamborghini_api
SAME,"DINOTRAC, SOC. UNIP., Lda - Penafiel","Avenida Zeferino de Oliveira, 31, Croca 4560-061",Croca -061,,PT,4560,41.207597,-8.278735,+351912432757,,,,,PARTS; TRACTORS,2900,,same_nuxt_pt-pt
SAME,"DINOTRAC, SOCIEDADE UNIPESSOAL, LDA","RUA DE OLIVEIRA No. 1199, SOALHÃES - MARCO de CANAVEZES 4630-702",SOALHÃES - MARCO de CANAVEZES -702,,PT,1199,41.226533,-8.233539,255188092,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2365,,same_nuxt_pt-pt
Lamborghini Trattori,EUROMONTE-AUTOMOVEIS E EQUIP.LDA.,Teamonde,VALE DE CAMBRA,,PT,3730-414,40.8505,-8.41101,0256413285,,euromonte@gmail.com,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C232X,0010001166,lamborghini_api
SAME,FERNANDO GONCALVES FERREIRA & Hos.,"LARGO DA BOAVISTA, CABECEIRAS DE BASTO 4860-354",CABECEIRAS DE BASTO -354,,PT,4860,41.513924,-7.990001,0253662242,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2575,,same_nuxt_pt-pt
SAME,"MAGRIMAL-MAQ.AGR.MANSORES, LDA.","MANSORES, AROUCA 4540-423",AROUCA -423,,PT,4540,40.928600,-8.245840,0256921424,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2598,,same_nuxt_pt-pt
Lamborghini Trattori,"MANUEL ADELINO SANTOS REIS, LDA.","BAIRRO TAXA, 8 - RENDUFES",CHANCELARIA (TOR. NOVAS),,PT,2350-077,39.5493431,-8.51938249,0249791903,,manuel.reis.lda@gmail.com,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C229X,0010001163,lamborghini_api
SAME,"MAQUICORREDORA, LDA  (EVORA)","EN 254 - Quinta do Sacramento- Bairro do Degebe, EVORA 7005-210",EVORA -210,,PT,7005,38.590900,-7.861760,925567199,,,,,PARTS; SERVICE; TRACTORS,2828,,same_nuxt_pt-pt
Lamborghini Trattori; SAME,"MAQUICORREDORA-COM.MAQ.E EQUIP.,LDA","PARQUE INDUSTRIAL, LT 135-136-137",VILA VICOSA,,PT,7160-292,38.7706832,-7.4170704,0268889300,,geral@mcorredora.com,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C218X,0010001152,lamborghini_api
Lamborghini Trattori,MARTINHO JOSE RODRIGUES MOREIRA,"RUA DA INDUSTRIA, 7-CASAL DO RODO",ENCARNAÇÃO - MAFRA,,PT,2640-216,39.0532,-9.37478,0261855316,,martinho.j.r@sapo.pt,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C787X,0010001707,lamborghini_api
SAME,"MJCP, LDA - (VIMIEIRO)","Parque Industrial, Lote 19, VIMIEIRO ARL 7040-663",VIMIEIRO ARL -663,,PT,7040,38.834364,-7.836186,936444916,,,,,PARTS; SERVICE; TRACTORS,2822,,same_nuxt_pt-pt
Lamborghini Trattori,"PEDREIRA & FILHO, LDA.",PADIM - VILA NOVA DE MUIA,PONTE DA BARCA,,PT,4980-825,41.81083,-8.392766,0258515335,,pedreiraefilho@gmail.com,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C216X,0010001150,lamborghini_api
SAME,"PEDREIRAS - COM.MAQ.AGR., LDA.","RIBEIRINHO - PARADA, ARCOS DE VALDEVEZ 4970-272",ARCOS DE VALDEVEZ -272,,PT,4970,41.847500,-8.416560,0258516578,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2574,,same_nuxt_pt-pt
Deutz-Fahr; Lamborghini Trattori,"PEIXOTO & PEIXOTO, LDA.","Rua do Ferro, nº 399 - LUFREI",AMARANTE,,PT,4600-682,41.2616857,-8.0612339,+351255410760,,bruno.pinheiro@peixotoepeixoto.pt,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C212X,0010001146,lamborghini_api
Lamborghini Trattori,"PEIXOTO E PEIXOTO, LDA - BENAVENTE",Rua Padre Cruz N 6,Samora Correia,,PT,2135-027,38.9195,-8.88031,966000927,,monica.goncalves@peixotoepeixoto.pt,,Dealer Branch,PARTS,C6091X,0010001146,lamborghini_api
Lamborghini Trattori,"PETRO GRANDAIS, LDA.",CRUZAMENTO DE DONAI - ESTRADA DAS VINHAS,BRAGANCA,,PT,5300-511,41.79,-6.77103,0273329507,,geral@petrograndais.pt,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C228X,0010001162,lamborghini_api
Lamborghini Trattori,"SANTOS LEITE, LDA.","Avenida 5 de Outubro, nº 118",CHAVES,,PT,5400-017,41.7498034,-7.46354319,0276322786,,alexandra.sl@mail.telepac.pt,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C231X,0010001165,lamborghini_api
Lamborghini Trattori; SAME,"TRACTOLITORAL, LDA.",LUGAR ARIEIRO,ALBERGARIA - A - VELHA,,PT,3850-200,40.7088443,-8.4825194,0234529444,,tractolitoral@mcrios.pt,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C180X,0010001114,lamborghini_api
SAME,TRATOBEIRAS - COMERCIO DE TRATORES E ALFAIAS AGRICOLAS UNIPESSOAL LDA,"Rua Cidade Vila Nova de Foz Côa, 4 Zona Industria, PINHEL 6400-468",PINHEL -468,,PT,6400,40.773656,-7.079851,271413266,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2487,,same_nuxt_pt-pt
SAME,"VICENTE A. SANTOS & FILHOS, LDA.","Zona Industrial - Lote 78, ESTREMOZ 7100-147",ESTREMOZ -147,,PT,7100,38.843565,-7.579590,+351 268322648,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2577,,same_nuxt_pt-pt
Deutz-Fahr; Lamborghini Trattori,XEROCAR - COM. VEIC. AUTOM. SA,"Avenida Leodomiro, 10 Z.E. Alto da Portela",MOIMENTA DA BEIRA,,PT,3620-126 L,40.9844274,-7.6344852,0254583375,,geral@xerocar.pt,http://www.xerocar.pt/,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C269X,0010001204,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,NHR Agropartners SRL - Braila,"DN2B, Nr. 269, Com. Cazasu, Jud. Braila",Cazasu,,RO,817181,45.272,27.89,+40372753605,,office@vait.ro,www.nhr.ro,Importer branch,PARTS; SERVICE; TRACTORS; AGRICENTER,C2002X,0010001826,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,NHR Agropartners SRL - Carei,"Str. Mihai Viteazul nr 112, Carei, Jud. Satu Mare",Carei,,RO,445100,47.683,22.467,+40372770492,,office@vait.ro,www.nhr.ro,Importer branch,PARTS; SERVICE; TRACTORS; AGRICENTER,C2000X,0010001826,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,NHR Agropartners SRL - Constanta,"Street: DJ 228 Km 15+250 m dr.,Jud. CONSTANTA",Constanta,,RO,905900,44.317,27.317,+40720220337,,office@vait.ro,www.nhr.ro,Importer branch,PARTS; SERVICE; TRACTORS; AGRICENTER,C437C,0010001826,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,NHR Agropartners SRL - Craiova,"Calea Bucuresti 125, Loc. Pielesti, Jud. Dolj",Pielesti,,RO,207450,44.333,23.95,+40251437734,,office@vait.ro,www.nhr.ro,Importer branch,PARTS; SERVICE; TRACTORS; AGRICENTER,C2007X,0010001826,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,NHR Agropartners SRL - Giurgiu,"Remus, Com. Fratesti, Jud. Giurgiu",Giurgiu,,RO,087082,43.966,25.966,+40372726357,,office@vait.ro,www.nhr.ro,Importer branch,PARTS; SERVICE; TRACTORS; AGRICENTER,C2005X,0010001826,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,NHR Agropartners SRL - Iasi,"Strunga, E 583, Jud. Iasi",Strunga,,RO,707465,47.199,26.931,+4021 300 79 06,,office@vait.ro,www.nhr.ro,Importer branch,PARTS; SERVICE; TRACTORS; AGRICENTER,C2001X,0010001826,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,NHR Agropartners SRL - Rosiorii de Vede,"Drumul European 70, Loc. Rosiorii de Vede, Jud. Te",Rosiorii de Vede,,RO,145100,44.117,24.983,+40372994444,,office@vait.ro,www.nhr.ro,Importer branch,PARTS; SERVICE; TRACTORS; AGRICENTER,C2006X,0010001826,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; Gregoire,Agrostadt d.o.o. Srbija,"Rumenački put 27, 111",Rumenka,Serbia,RS,21201,45.2838979,19.7682575,011 7700330,,office@agrostadt.rs,http://www.agrostadt.rs,Importer,PARTS; SERVICE; TRACTORS,C4857X,0010001766,lamborghini_api
Lamborghini Trattori,MSP TRACTORS PTE. LTD,"3 ANSON ROAD, 07-01 SPRINGLEAF TOWE",079909 SINGAPORE,SINGAPORE,SG,079909,1.27509,103.846,-,,htinlin@mspcat.com,,Importer,PARTS; SERVICE,C4986X,0010000231,lamborghini_api
Lamborghini Trattori,Ni-Ma d.o.o. Benjamin Rastresen,Goriška cesta 13,Vipava,,SI,5271,45.8404,13.9588,+38640855299,,info@nimaint.si,,Importer,PARTS; TRACTORS,C3187X,0010002842,lamborghini_api
Lamborghini Trattori,POLYNOVA SPOL S.R.O.,"SENECKA CESTA, 2",SAMORIN,,SK,-,48.0284,17.3142,00 421-31-5624889,,POLYNOVA@POLYNOVA.SK,http://www.polynova.sk,Importer,PARTS; SERVICE; TRACTORS,C5159X,0010000416,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,AM-AGRITECH (THAILAND),"716 Moo5, T.Hua Thale, A.Muang",Mueang Nakhon Ratchasima District,,TH,30000,14.9677033,102.1459329,-,,gm@abotrading.co.th,https://am-agritech.sdfdealer.com,Importer,PARTS; SERVICE; TRACTORS,C4291X,0010003427,lamborghini_api
SAME,ABDURRAHMAN ÇAĞLAR,"MALAZGİRT CAD. BULANIK ÖĞRETMENEVİ KARŞISI NO, BULANIK/MUŞ -",BULANIK/MUŞ -,,TR,,39.096600,42.268100,0436 311 57 75,,,,,TRACTORS,2589,,same_nuxt_tr-tr
SAME,ABDURRAHMAN ÇAĞLAR -MALAZGİRT,"AKSUNGUR MAH. ŞEHİT POLİS MEHMET ÖZBEK CAD. 5/, MALAZGİRT/MUŞ -",MALAZGİRT/MUŞ -,,TR,,39.147700,42.542900,0436 311 57 75,,,,,TRACTORS,2886,,same_nuxt_tr-tr
SAME,ABDURRAHMAN ÇAĞLAR-ADİLCEVAZ,"ÇAYIR MAH. ÇENGEL BABA CAD. ŞEVKET ZENGİN APT., ADİLCEVAZ/BİTLİS -",ADİLCEVAZ/BİTLİS -,,TR,,38.800347,42.763947,0436 311 57 75,,,,,TRACTORS,2885,,same_nuxt_tr-tr
SAME,ALGURLAR - KIRKLARELİ,"KOCAHIDIR MAH. KURTULUŞ CAD. İŞLEK APT. NO:27/B, MERKEZ/KIRKLARELİ -",MERKEZ/KIRKLARELİ -,,TR,,41.733800,27.231200,0532 241 70 79,,,,,TRACTORS,2985,,same_nuxt_tr-tr
SAME,ALGURLAR AKAR.OTOM.İNŞ.VE TAR.HAY.SAN.TİC.LTD.ŞTİ.,"KOCASİNAN MAH. ATATÜRK BUL. NO:67/1, MERKEZ/EDİRNE -",MERKEZ/EDİRNE -,,TR,,41.623737,26.626575,0532 241 70 79,,,,,TRACTORS,2423,,same_nuxt_tr-tr
SAME,ALGURLAR-UZUNKÖPRÜ,"CUMHURİYET MAH. MİMOZA SK. AZMETTİN YENİ BLOK, UZUNKÖPRÜ/EDİRNE -",UZUNKÖPRÜ/EDİRNE -,,TR,,41.244800,26.684800,0532 241 70 79,,,,,TRACTORS,2983,,same_nuxt_tr-tr
SAME,ALOĞLU TİCARET,"MERKEZ MAH.YUSUF KEMAL YAŞAR CAD.NO:16/A, BİRECİK 63400",BİRECİK,,TR,63400,37.027619,37.977031,0 533 778 62 55,,,,,TRACTORS,5428,,same_nuxt_tr-tr
SAME,ALİ AYDIN,"YENİ MAH. ARMAĞAN İLCİ BLV. NO:2/1 İÇ KAPI N, MERKEZ/BURDUR -",MERKEZ/BURDUR -,,TR,,37.726200,30.293200,0532 715 98 48,,,,,PARTS; SERVICE; TRACTORS,2474,,same_nuxt_tr-tr
SAME,ARG TRAKTÖR - YENİŞEHİR,"ÇAYIR MAH. BURSA CADDESİ NO:53, YENİŞEHİR/BURSA -",YENİŞEHİR/BURSA -,,TR,,40.266000,29.631000,0532 614 06 14,,,,,TRACTORS,2981,,same_nuxt_tr-tr
SAME,ARG TRAKTÖR VE TARIM MAKİNELERİ SAN. VE TİC.LTD. ŞTİ,"ERTUĞRULGAZİ MAHALLESİ YILDIRIM CADDESİ NO:7, İNEGÖL/BURSA -",İNEGÖL/BURSA -,,TR,,40.085534,29.518766,0532 614 06 14,,,,,PARTS; SERVICE; TRACTORS,2478,,same_nuxt_tr-tr
SAME,ATABAY GRUP OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ,"KÜMBETHATUN MAH. ŞEHİT ALİ GÜDEK SOK.NO:1, MERZİFON/AMASYA 5300",MERZİFON/AMASYA,,TR,5300,40.863948,35.463644,0533 704 99 19,,,,,TRACTORS,5839,,same_nuxt_tr-tr
SAME,BOLU EREN OTOMOTİV,"KURUÇAY MAH. D.100 KARAYOLU 4. CAD. NO: 249 /1, BOLU 14300",BOLU,,TR,14300,40.737258,31.618506,0 532 749 57 38,,,,,TRACTORS,5836,,same_nuxt_tr-tr
SAME,BUYRUK MOTORLU ARAÇLAR VE PETROL ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.  - POLATLI ŞUBESİ,"Gülveren Mahallesi Kutluhan Cad. No: 2/F Polatlı, ANKARA 06900",ANKARA,,TR,06900,39.573390,32.130171,0 536 600 79 94,,,,,TRACTORS,5831,,same_nuxt_tr-tr
SAME,BUYRUK MOTORLU ARAÇLAR VE PETROL ÜRÜNLERİ SANAYİ VE TİCARET A.Ş. - GÖLBAŞI ŞUBESİ,"Bahçelievler Mah. Ankara Cad. No:21/4 Gölbaşı/Anka, ANKARA 06830",ANKARA,,TR,06830,39.749779,32.805894,0536 600 79 94,,,,,PARTS; SERVICE; TRACTORS,5458,,same_nuxt_tr-tr
SAME,BUYRUK MOTORLU ARAÇLAR VE PETROL ÜRÜNLERİ SANAYİ VE TİCARET A.Ş. - ÇUBUK ŞUBESİ,"Fatih Mahallesi Ankara Bulvarı No:232 Çubuk, ANKARA 06760",ANKARA,,TR,06760,40.204190,33.031560,05366007994,,,,,TRACTORS,5457,,same_nuxt_tr-tr
SAME,BÜYÜK AKSOYLAR OTOMOTİV -BOĞAZLIYAN ŞUBESİ,"Çarşı Mah Şevket Hokkaömeroğlu Bul No :22, BOĞAZLIYAN / YOZGAT 66400",BOĞAZLIYAN / YOZGAT,,TR,66400,39.185846,35.243187,05438936171,,,,,TRACTORS,5837,,same_nuxt_tr-tr
