brand,dealer_id,dealer_name,name_affix,address,house_number,city,state_region,country,country_name,postal_code,latitude,longitude,phone,email,website,dealer_type,is_independent_service_partner,services_offered,delivery_programs,delivery_program_icons,dealer_locator_ids
CLAAS,25422283,ŚWIERKOT Większyce,,Raciborska,22,Większyce,Opole,PL,Poland,47-208,50.33251,18.10671,32 449 11 84,,,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 02C; 01B; 03E; 01C; 02D; 01D; 03F; 02F; 02G; 07A; 07B; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 5; 6; 7; 8; 9; 10
CLAAS,30431125,Świerkot Piotrków Trybunalski,,Bracka,11,Piotrków Trybunalski,Lodz,PL,Poland,97-300,51.444138,19.753536,888 366 543,k.zdziarski@swierkot.pl,www.swierkot.pl/,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 02C; 03D; 01C; 02D; 03E; 01D; 02E; 01E; 02F; 02G; 07A; 07B; 07C; 04A; 03A; 04B; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 6; 9
CLAAS,10052024,"AGRITRACTORES, LDA",,"RUA JOAQUIM MARQUES, 11",,SAO ROQUE-AZORES PARQUE PONTA DELGADA,Reg. Aut. dos Açores,PT,Portugal,9500-794,37.75246,-25.70222,+351296636409,andre.agritractores@clibe.es,www.agritractores.pt,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 03D; 02C; 01B; 01C; 03E; 02D; 01D; 02E; 02F; 02G; 07A; 07B; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 6; 9
CLAAS,30436272,AGRORON LDA.,,Estrada de Santo Amaro,,Fronteira,,PT,Portugal,7460-162,38.95052737,-7.67681279,+3511913136620,geral@agroron.pt,,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 02C; 03D; 01C; 02D; 03E; 01D; 02E; 03F; 01E; 02F; 02G; 07A; 07B; 07C; 04A; 03A; 04B; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 6; 9
CLAAS,10052031,"AGROS COMERCIAL, LDA",,"RUA 5 DE OUTUBRO, 1690",,VILA DO CONDE,,PT,Portugal,4480-739,41.3717,-8.66122,+351252241240,paulo.silveira@agroscomercial.pt,www.agroscomercial.pt,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 01C; 03E; 01D; 02E; 02F; 02G; 07A; 07B; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 6; 9
CLAAS,10052030,"AUTO ALVALADENSE, LTDA",,"ZONA INDUSTRIAL ZIL EXPANSAO,LOTE2",,ALVALADE-SADO,,PT,Portugal,7565-088,37.9364872,-8.3930471,+351965079303,tania.alvaladense@clibe.es,,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 01B; 03D; 02C; 01C; 02D; 03E; 01D; 02E; 02F; 02G; 07A; 07B; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 6; 9
CLAAS,10052037,"LB Peças e Reparações, Lda",LB,Rua Basilio Simões,Lote 41,Porto Judeu - Angra do Heroismo,,PT,Portugal,9700-135,38.64772,-27.11832,+351910206810,isidro.lb@clibe.es,,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 02C; 01B; 03E; 01C; 02D; 01D; 02E; 02F; 02G; 07A; 07B; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 6; 9
CLAAS,10052022,"MANUEL MELES, LDA.",,RUA CORONEL TEOFILO DE MORAIS,LOTE100,BRAGANÇA,,PT,Portugal,5300-427,41.78823,-6.78025,+351273329995,victor.meles@clibe.es,www.manuelmeles.com,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 02C; 03D; 01B; 02D; 03E; 01C; 01D; 02E; 02F; 02G; 07A; 07B; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 6; 9
CLAAS,10052026,PULVILAVA EQUIPAMENTOS AGRICOLAS,"E INDUSTRIAIS, LDA",ESTRADA NACIONAL 118 KM.45,,SALVATERRA DE MAGOS,,PT,Portugal,2120-066,39.0259,-8.78849,+351263507022,silva.pulvilava@clibe.es,www.pulvilava.pt,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 02C; 03D; 01B; 03E; 02D; 01C; 01D; 02E; 02F; 02G; 07A; 07B; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 6; 9
CLAAS,10052029,SOCIMAVIS-COMERCIO Y RAPARAÇAO DE,MAQUINAS LTDA,"ZONA INDUSTRIAL DO MUNDAO,LOTE6",,VISEU,,PT,Portugal,3505-459,40.70508,-7.85445,+351232922230,antonio.socimavis@clibe.es,www.socimavis.com,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 02C; 01B; 03D; 03E; 01C; 02D; 02E; 01D; 02F; 02G; 07A; 07B; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 6; 9
CLAAS,10052035,VALE DE GATO MAQUINAS AGRICOLA,INDUSTRIAIS LDA,ESTRADA NACIONAL 4-KM 53,,BOMBEL - VENDAS NOVAS (PORTUGAL),,PT,Portugal,7080-303,38.68555,-8.50774,+351265893270,mario.valedegato@clibe.es,www.valedegato.com/,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 01A; 03C; 03D; 02C; 01B; 03E; 02D; 01C; 01D; 02E; 02F; 02G; 07A; 07B; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 6; 9
CLAAS,2061,Agrocomert Holding S.A.,,"Sos.Timisoara-Jimbolia, DN 59A","KM 11,5",Sacalaz,Timis,RO,Romania,307370,45.75217265214038,21.091551979307344,+40256408500,office@agrocomert.net,www.agrocomert.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 1; 6; 9
CLAAS,30129001,Agrocomert Holding S.A. Alba,,DN1,20,Lancrăm,Alba,RO,Romania,515801,46.01611345043387,23.540181523402488,+40258734895,office@agrocomert.net,www.agrocomert.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30276148,Agrocomert Holding S.A. Bihor,,DN79,307,Inand,Bihor,RO,Romania,417151,46.89606717735207,21.757492141174662,+40759202162,office@agrocomert.net,www.agrocomert.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30129002,Agrocomert Holding S.A. Cluj,,Str.Principală,Nr. 236C,Jucu de Mijloc,Cluj,RO,Romania,407353,46.840805282106466,23.74868657390447,+40264231788,office@agrocomert.net,www.agrocomert.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,25271208,Agrocomert Holding S.A. Covasna,,Principala,493,Chichis,Covasna,RO,Romania,527075,45.77536503201204,25.81054636526833,+40755043523,office@agrocomert.net,www.agrocomert.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30124019,Agrocomert Holding S.A. Mureș,,Str. Principala,Nr. 563/C,Cristești,Mures,RO,Romania,547185,46.49894,24.48525,+40265326838,office@agrocomert.net,www.agrocomert.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30000578,Agrocomert Holding S.A. Satu Mare,,Str. Cetății,Nr. 6,Ardud,Satu Mare,RO,Romania,447020,47.65116,22.89012,+40261771561,office@agrocomert.net,www.agrocomert.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30076575,Proinvest S.R.L.,,Podul Vechi 3,"c1, et. 1",Alexandria,Teleorman,RO,Romania,140067,43.97680943336227,25.34655468311374,+40217962050,cristian.fiscuci@proinvest1.ro,www.proinvest1.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 1; 6; 9
CLAAS,30128664,Proinvest S.R.L. Buftea,,Str. Răsăritului,Nr. 62,Buftea,Ilfov,RO,Romania,070000,44.5307851029145,25.94297209281793,+40217962050,office@proinvest1.ro,www.proinvest1.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30134957,Proinvest S.R.L. Giurgiu,,E85,Nr. 143,Remus,Giurgiu,RO,Romania,087082,43.90353105,25.98894125,+40217962050,office@proinvest1.ro,www.proinvest1.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30398224,Proinvest S.R.L. Oltenia,,Bechetului,43,PREAJBA,Dolj,RO,Romania,207367,44.26371354642358,23.830283720460287,,,,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30078103,Serv Class S.R.L.,,Ramnicu Sarat,84 B,Braila,Braila,RO,Romania,810166,45.27066,27.93633,+40239611096,info@servclass.ro,www.servclass.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 1; 6; 9
CLAAS,30295140,Serv Class S.R.L. Constanța,Filiala Ovidiu,Strada Tulcei,3B+3C,Ovidiu,,RO,Romania,905900,44.276166365848056,28.55730858574175,+40241837425,info@servclass.ro,www.servclass.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30296983,Serv Class S.R.L. Călărași,,Muncii,56,Fundulea,Calarasi,RO,Romania,915200,44.45704,26.50388,+40242708011,info@servclass.ro,www.servclass.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30167418,Serv Class S.R.L. Iași,,Nationala,142,PODU ILOAIEI,Iasi,RO,Romania,707365,47.213199346296996,27.259146810937928,+40232707925,info@servclaas.ro,www.servclass.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30296982,Serv Class S.R.L. Tulcea,,Stejarului,2,Babadag,Teleorman,RO,Romania,825100,44.89268,28.71714,+40240576473,info@servclass.ro,www.servclass.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30123054,Serv Class S.R.L. Vaslui,,DN 24,,Muntenii de Jos,Vaslui,RO,Romania,737365,46.62499003712275,27.748692573876575,+40235428290,info@servclass.ro,www.servclass.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30000586,Tehnoland S.R.L.,,Str. Calea București,Nr. 9-12,Urziceni,Ialomita,RO,Romania,925300,44.7112070328043,26.633366515779663,+40243254465,tehnoland@yahoo.it,www.tehnoland.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,30057155,Ursa Mare Comprod S.R.L.,,Str. Humorului,Nr. 74A,Suceava,Suceava,RO,Romania,727525,47.652786683811684,26.21236533978752,+40230526402,office@ursa-mare.ro,www.ursa-mare.ro,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 9
CLAAS,3703,ALMEX DOO,,Jabucki Put 82,,Pancevo,,RS,Serbia,26000,44.9123232979057,20.633232825105672,,,,Sales & Service,False,Tractors; Service & Parts; Telehandlers; Forage Harvesting Machinery; Combines; Forage Harvesters; Balers; EASY (Electronics),,tractors; service_and_parts; telehandlers; forage_harvester_machinery; combines; forage_harvester; balers; easy,12; 6; 9; 10
CLAAS,30250506,Bil & Traktor i Högbro,,Roma Högbro,253,Romakloster,,SE,Sweden,622 54,57.49699,18.4727925,+46049850270,tomas@btgotland.se,www.swedishagro.se/kontakt/verkstader/gotland,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 02C; 01B; 02D; 03E; 01C; 02E; 01D; 01E; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,30192168,CJ Motorteknik,,Åsbacksvägen,6,Ås,,SE,Sweden,836 94,63.2442714,14.5908864,+46063104860,alf@cjmotorteknik.se,www.swedishagro.se/kontakt/verkstader/ostersund,Service Only,False,Service & Parts,07C,service_and_parts,12; 3; 5; 6; 9
CLAAS,30170156,Christoffer Juto,,​Benslivägen​,7,Luleå,Uppsala Län,SE,Sweden,975 61,65.62804413,22.30899429,+460738100844,christoffer@cjmt.se,www.swedishagro.se/kontakt/verkstader/lulea,Service Only,False,Service & Parts,07C,service_and_parts,12; 3; 5; 6; 9
CLAAS,30113198,Dennis Svensson Maskin,och Fordonsservice AB,Lantmannagatan,7,Kungsbacka,,SE,Sweden,434 42,57.4840307,12.0810138,+46030051920,info@dennismaskin.com,www.swedishagro.se/kontakt/verkstader/kungsbacka,Service Only,False,Service & Parts,07C,service_and_parts,12; 3; 5; 6; 9
CLAAS,30314681,EBO Hydraul AB,,Nuntorp,324,Brålanda,,SE,Sweden,464 64,58.5359442,12.3140993,+46052131590,info@ebo.nu,www.swedishagro.se/kontakt/verkstader/bralanda,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 01A; 03C; 01B; 02C; 01C; 02D; 03E; 01D; 02E; 01E; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,24959917,EBO Hydraul AB,,Stationsvägen,5,Stora Höga,Västra Götalands Län,SE,Sweden,444 60,58.0213522,11.8403474,+460303778385,info@ebo.nu,www.swedishagro.se/kontakt/verkstader/stora-hoga,Service Only,False,Service & Parts,07C,service_and_parts,12; 3; 5; 6; 9
CLAAS,30368547,Frödinge Maskinservice AB,,Västerviksvägen,13,Vimmerby,,SE,Sweden,598 95,57.7024337,16.0064556,+46049240220,info@shfrodinge.se,www.swedishagro.se/kontakt/verkstader/frodinge,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 02C; 01C; 02D; 03E; 01D; 02E; 01E; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,30252019,Lannaskede Lantbruksprodukter AB,,Lilla Nygatan,1,Vetlanda,,SE,Sweden,574 33,57.4249558,15.1000763,+460701721496,info@lannaskede.com,www.swedishagro.se/kontakt/verkstader/vetlanda,Service Only,False,Service & Parts,07C,service_and_parts,12; 3; 5; 6; 9
CLAAS,30199449,Mekomek,,Öjavägen,7,Flen,,SE,Sweden,642 93,59.04209472,16.59865488,+46015751000,fredrik@mekomek.se,www.swedishagro.se/kontakt/verkstader/flen,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 01B; 02C; 02D; 01C; 03E; 02E; 01D; 01E; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,30407818,Skandinaviska Buss & Truck AB,,Arend Stykes Väg,11,Söderhamn,,SE,Sweden,826 50,61.3080735,17.0784909,+460270429450,soderhamn@sbtab.se,www.swedishagro.se/kontakt/verkstader/soederhamn,Service Only,False,Service & Parts,07C,service_and_parts,12; 3; 5; 6; 9
CLAAS,25055476,Swedish Agro Machinery,,Ilabäcksvägen,14,Alvesta,Kronobergs Län,SE,Sweden,342 32,56.9037695,14.5236758,+46047214767,info@sa-machinery.se,www.swedishagro.se/kontakt/verkstader/alvesta,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 02C; 01C; 03E; 02D; 01D; 02E; 01E; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,30169212,Swedish Agro Machinery AB,,Tunavägen,287,Borlänge,,SE,Sweden,781 73,60.4451225,15.4958765,+460243213040,info@sa-machinery.se,www.swedishagro.se/kontakt/verkstader/borlange,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 03C; 01A; 01B; 02C; 01C; 03E; 02D; 01D; 02E; 01E; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,24818033,Swedish Agro Machinery AB,,Skälbygatan,6,Enköping,Uppsala Län,SE,Sweden,745 37,59.6501247,17.0896224,+46017158080,info@sa-machinery.se,www.swedishagro.se/kontakt/verkstader/enkoping,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 02C; 01C; 02D; 03E; 01D; 02E; 01E; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,30205383,Swedish Agro Machinery AB,,Djurhagshusvägen,325,FLENINGE,,SE,Sweden,254 77,56.0999634,12.8116014,+46042202190,info@sa-machinery.se,www.swedishagro.se/kontakt/verkstader/fleninge,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 01B; 02C; 01C; 03E; 02D; 01D; 02E; 01E; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,24005607,Swedish Agro Machinery AB,,Plönninge,477,Harplinge,Hallands Län,SE,Sweden,305 61,56.73601191,12.7442292,+46035156070,info@sa-machinery.se,www.swedishagro.se/kontakt/verkstader/plonninge,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 01B; 02C; 02D; 01C; 03E; 01D; 02E; 01E; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,23874478,Swedish Agro Machinery AB,,Husängsvägen,2,Kalmar,Kalmar Län,SE,Sweden,392 39,56.6771055,16.30817,+460480447070,info@sa-machinery.se,www.swedishagro.se/kontakt/verkstader/kalmar,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 01B; 02C; 03E; 02D; 01C; 01D; 02E; 01E; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,24049230,Swedish Agro Machinery AB,,Fordonsgatan,3,Kumla,Örebro Län,SE,Sweden,692 71,59.1497674,15.1395905,,,www.hankkija.fi,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 01E; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,23874472,Swedish Agro Machinery AB,,Björkelundsgatan,17,Skara,Västra Götalands Län,SE,Sweden,532 40,58.3746365,13.4296298,+46051125550,info@sa-machinery.se,www.swedishagro.se/kontakt/verkstader/skara,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 02C; 01B; 02D; 03E; 01C; 02E; 01D; 01E; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,24698283,Swedish Agro Machinery AB,,Södra Industrigatan,14,Skurup,Skåne Län,SE,Sweden,274 30,55.48466539,13.48398849,+46041148080,info@sa-machinery.se,www.swedishagro.se/kontakt/verkstader/skurup,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 02C; 01C; 02D; 03E; 01D; 02E; 01E; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,30377380,Swedish Agro Machinery AB,SÄFFLE,​Industrigatan,15,SÄFFLE,,SE,Sweden,661 33,59.1244079,12.9078996,+4651125550,saffle@sa-machinery.se,www.swedishagro.se/kontakt/verkstader/saffle,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 02C; 01C; 03E; 02D; 01D; 02E; 01E; 07A; 07B; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,23874475,"Swedish Agro Machinery AB,",Skänninge,Idrottsvägen,5,Skänninge,Östergötlands Län,SE,Sweden,596 34,58.3886242,15.0931801,+46014213040,info@sa-machinery.se,www.swedishagro.se/kontakt/verkstader/skanninge,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 01B; 02C; 01C; 02D; 03E; 02E; 01D; 01E; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
CLAAS,30444802,Töva Maskinservice AB,,Söderåsen,185,Sundsvall,,SE,Sweden,853 59,62.3828019,17.0993545,+460705641391,,,Service Only,False,Service & Parts,07C,service_and_parts,12; 3; 5; 6; 9
CLAAS,23948226,Östra Sönnarslövs Traktorservice AB,,Everödsvägen,162,Östra Sönnarslöv,,SE,Sweden,298 96,55.8921312,14.0408124,+46044331087,info@traktorservice.com,www.traktorservice.com,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 02C; 01C; 02D; 03E; 02E; 01D; 01E; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 3; 5; 6; 9
