brand,dealer_name,address,city,state_region,country,postal_code,latitude,longitude,phone,dealer_type,services_offered,location_id,fax,email,website
John Deere,"Pape Machinery, Inc.",5380 Commerce Blvd,Rohnert Park,CA,US,94928,38.3584,-122.713,7075849161,Construction; Forestry,Sales; Parts; Service,L177961,7075844786,lkling@papemachinery.com,https://www.papemachinery.com
John Deere,"Pape Machinery, Inc.",2850 El Centro Road,Sacramento,CA,US,95833,38.6176,-121.539,9169227181,Construction; Forestry,Sales; Parts; Service,L177958,9169224532,lkling@papemachinery.com,https://www.papemachinery.com
John Deere,RDO Equipment Co.,831 East Factory Drive,St George,UT,US,84790,37.033388,-113.566495,4356528003,Construction; Forestry,Sales; Parts; Service,L175917,4356528004,ce@rdoequipment.com,https://www.rdoequipment.com
John Deere,"4 Rivers Equipment, LLC",685 E. Enterprise Drive,PUEBLO WEST,CO,US,81007,38.328516,-104.714919,7195473505,Construction; Forestry,Sales; Parts; Service,L177473,7195472550,pueblo@4riversequipment.com,https://www.4riversequipment.com
John Deere,"4 Rivers Equipment, LLC",1100 E Cheyenne Road,Colorado Spgs,CO,US,80906,38.8069,-104.808,7194751100,Construction; Forestry,Sales; Parts; Service,L177474,7194751063,pueblo@4riversequipment.com,https://www.4riversequipment.com
John Deere,Murphy Tractor & Equipment,1410 W Oklahoma Avenue,Ulysses,KS,US,67880,37.5773,-101.376,6203561071,Construction; Forestry,Sales; Parts; Service,L177735,6203531690,ulysses@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,10893 112 Road,Dodge City,KS,US,67801,37.7811,-99.997,6202273139,Construction; Forestry,Sales; Parts; Service,L177715,6202278760,dodgecity@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,325 South Highway 281,Great Bend,KS,US,67530,38.3148,-98.7564,6207922748,Construction; Forestry,Sales; Parts; Service,L177714,6207938463,greatbend@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,5255 N Deere Road,Park City,KS,US,67219,37.7811,-97.3226,3169421457,Construction; Forestry,Sales; Parts; Service,L177713,3167440391,wichita@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,15854 S US 169 Hwy,Olathe,KS,US,66062,38.841575,-94.816855,9132987373,Construction; Forestry,Sales; Parts; Service,L177687,0000000000,olathe@murphytractor.com,http://www.murphytractor.com
John Deere,McCoy Construction & Forestry,6885 Old Route 66,Cuba,MO,US,65453,38.0962,-91.3628,5738850500,Construction; Forestry,Sales; Parts; Service,L176625,5738851494,info@mccoycf.com,http://www.mccoycf.com
John Deere,McCoy Construction & Forestry,200 Erb Industrial Drive,Fenton,MO,US,63026,38.5007,-90.4587,6363490200,Construction; Forestry,Sales; Parts; Service,L176619,6363494426,info@mccoycf.com,http://www.mccoycf.com
John Deere,McCoy Construction & Forestry,21000 Veterans Memorial Pkwy,Foristell,MO,US,63348,38.8147,-90.9497,6364632500,Construction; Forestry,Sales; Parts; Service,L176631,6366731246,info@mccoycf.com,http://www.mccoycf.com
John Deere,McCoy Construction & Forestry,11322 State Route 148,Mt Vernon,IL,US,62864,38.2837,-88.9417,6182446800,Construction; Forestry,Sales; Parts; Service,L176632,6182446683,info@mccoycf.com,http://www.mccoycf.com
John Deere,McCoy Construction & Forestry,1017 E Chain of Rocks Rd,MITCHELL,IL,US,62040,38.763345,-90.070483,6189311034,Construction; Forestry,Parts,L176793,6189311039,info@mccoycf.com,http://www.mccoycf.com
John Deere,McCoy Construction & Forestry,13090 Aiken Road,LOUISVILLE,KY,US,40223,38.2538,-85.5099,5022533721,Construction; Forestry,Sales; Parts; Service,L176705,5022542460,info@mccoycf.com,http://www.mccoycf.com
John Deere,Leslie Equipment Co.,195 Industrial Drive,Pikeville,KY,US,41501,37.53232,-82.58479,6064320321,Construction; Forestry,Sales; Parts; Service,L178624,6064325918,phillipsdavid@lec1.com,http://www.LEC1.COM
John Deere,Leslie Equipment Co.,136 Clifftop Drive,Beaver,WV,US,25813,37.7698,-81.1213,3042551525,Construction; Forestry,Sales; Parts; Service,L179620,3042529806,rupetracey@lec1.com,http://www.LEC1.COM
John Deere,Leslie Equipment Co.,19 Goff Crossing,Cross Lanes,WV,US,25313,38.410698,-81.804382,3042041818,Construction; Forestry,Sales; Parts; Service,L178617,3042041811,phillipsdavid@lec1.com,http://www.LEC1.COM
John Deere,Leslie Equipment Co.,5642 US Route 60,Ashland,KY,US,41102,38.439016,-82.681744,6063271709,Construction; Forestry,Sales; Parts; Service,L178620,6063271141,phillipsdavid@lec1.com,http://www.LEC1.COM
John Deere,Leslie Equipment Co.,6248 Webster Road,Cowen,WV,US,26206,38.4075,-80.5315,3042263299,Construction; Forestry,Sales; Parts; Service,L179614,3042263067,millerjohnna@lec1.com,http://www.LEC1.COM
John Deere,James River Equipment,131 Wyche Rd,STAFFORD,VA,US,22554,38.4147,-77.4207,5402421378,Construction; Forestry,Sales; Parts,L179154,0000000000,Staffordadminusers@jamesriverequipment.com,https://www.jamesriverequipment.com
John Deere,James River Equipment,48 Industrial Park Drive,WALDORF,MD,US,20602,38.613975,-76.912678,3018701438,Construction; Forestry,Sales; Parts; Service,L174728,3018701880,Alex.Dixon@jamesriverequipment.com,https://www.jamesriverequipment.com
John Deere,James River Equipment,4301 Wheeler Avenue,Alexandria,VA,US,22304,38.8081,-77.1067,5714832444,Construction; Forestry,Parts,L179832,0000000000,AlexandriaAdminUsers@jamesriverequipment.com,https://www.jamesriverequipment.com
John Deere,James River Equipment,9107 Owens Drive,Manassas Park,VA,US,20111,38.7723,-77.4376,7036318500,Construction; Forestry,Sales; Parts; Service,L179770,7036314715,kconlee@jamesriverequipment.com,https://www.jamesriverequipment.com
John Deere,"Pape Machinery, Inc.",1255 Spice Island Drive,Sparks,NV,US,89431,39.5165,-119.723,7753530440,Construction; Forestry,Sales; Parts; Service,L177966,7753530448,lkling@papemachinery.com,https://www.papemachinery.com
John Deere,"4 Rivers Equipment, LLC",2358 I-70 Frontage Road,Grand Jct.,CO,US,81505,39.1147,-108.614,9702437090,Construction; Forestry,Sales; Parts; Service,L177251,9702437092,pueblo@4riversequipment.com,https://www.4riversequipment.com
John Deere,Murphy Tractor & Equipment,1621 NW Gage Blvd,Topeka,KS,US,66618,39.081,-95.7236,7852330556,Construction; Forestry,Sales; Parts; Service,L177716,7852330587,topeka@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,8600 NE Parvin Road,KANSAS CITY,MO,US,64161,39.1698,-94.4787,8164835000,Construction; Forestry,Sales; Parts; Service,L177938,8164550592,kansascity@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Martin Equipment of Illinois,935 N Trade Winds Pkwy,Columbia,MO,US,65201,38.950236,-92.215421,5736572154,Construction; Forestry,Sales; Parts; Service,L178799,5736571012,brett@meoi.com,https://www.martinequipment.com/
John Deere,Leslie Equipment Co.,105 Tennis Center Drive,Marietta,OH,US,45750,39.39361,-81.404844,7403735255,Construction; Forestry,Sales; Parts; Service,L179650,7403735570,wigallee@lec1.com,http://www.LEC1.COM
John Deere,Leslie Equipment Co.,80 John Deere Lane,Norton,WV,US,26285,38.9438,-79.9515,3046366421,Construction; Forestry,Sales; Parts; Service,L179621,3046363516,harlesstammy@lec1.com,http://www.LEC1.COM
John Deere,Leslie Equipment Co.,2098 Lillian Lane,Pleasant Valley,WV,US,26554,39.447487,-80.155965,3045345454,Construction; Forestry,Sales; Parts; Service,L178275,3045345888,mccoyadam@lec1.com,http://www.LEC1.COM
John Deere,James River Equipment,245 Yard Master Court,Stephenson,VA,US,22656,39.2402,-78.1125,5406679777,Construction; Forestry,Sales; Parts; Service,L179769,5406679441,rgrapes@jamesriverequipment.com,https://www.jamesriverequipment.com
John Deere,James River Equipment,9060 Ocean Highway,DELMAR,MD,US,21875,38.441227,-75.562278,4105461090,Construction; Forestry,Sales; Parts; Service,L174630,4105460899,Alex.Dixon@jamesriverequipment.com,https://www.jamesriverequipment.com
John Deere,James River Equipment,8411 Pulaski Highway,Baltimore,MD,US,21237,39.326866,-76.493909,4106871700,Construction; Forestry,Sales; Parts; Service,L174561,4103916206,Alex.Dixon@jamesriverequipment.com,https://www.jamesriverequipment.com
John Deere,James River Equipment,"1525 Tilco Drive, Unit A",FREDERICK,MD,US,21704,39.399625,-77.381424,3018745500,Construction; Forestry,Sales; Parts; Service,L174703,3018745539,Alex.Dixon@jamesriverequipment.com,https://www.jamesriverequipment.com
John Deere,"4 Rivers Equipment, LLC",5055 E. 72nd Avenue,Commerce City,CO,US,80022,39.8279,-104.928,3032877506,Construction; Forestry,Sales; Parts; Service,L177233,3032882215,pueblo@4riversequipment.com,https://www.4riversequipment.com
John Deere,"4 Rivers Equipment, LLC",3763 Monarch Street,Frederick,CO,US,80516,40.0816,-104.982,3038335900,Construction; Forestry,Sales; Parts; Service,L177475,3038331441,pueblo@4riversequipment.com,https://www.4riversequipment.com
John Deere,Martin Equipment of Illinois,6787 County Road 312,Palmyra,MO,US,63461,39.79347,-91.568869,5737692274,Construction; Forestry,Sales; Parts; Service,L178798,5737694880,brett@meoi.com,https://www.martinequipment.com/
John Deere,Martin Equipment of Illinois,2384 J David Jones Pkwy,Springfield,IL,US,62707,39.834117,-89.663699,2175284347,Construction; Forestry,Sales; Parts; Service,L178537,2175250519,brett@meoi.com,https://www.martinequipment.com/
John Deere,West Side Tractor Sales Co.,3773 E Margaret Avenue,Terre Haute,IN,US,47803,39.4337,-87.359,8126457160,Construction; Forestry,Sales; Parts; Service,L178542,0000000000,leads@wstsales.com,http://www.WESTSIDETRACTORSALES.COM
John Deere,West Side Tractor Sales Co.,1095 North Curry Pike,Bloomington,IN,US,47404,39.1783,-86.5831,8123339677,Construction; Forestry,Sales; Parts; Service,L178529,8123339731,leads@wstsales.com,HTTP://WWW.WESTSIDETRACTORSALES.COM
John Deere,West Side Tractor Sales Co.,7355 East 30th Street,Indianapolis,IN,US,46219,39.8111,-86.0384,3175443411,Construction; Forestry,Sales; Parts; Service,L178528,3175443420,leads@wstsales.com,HTTP://WWW.WESTSIDETRACTORSALES.COM
John Deere,West Side Tractor Sales Co.,3201 South 460 East,Lafayette,IN,US,47905,40.3722,-86.8176,7654476933,Construction; Forestry,Sales; Parts; Service,L178527,7654489038,leads@wstsales.com,HTTP://WWW.WESTSIDETRACTORSALES.COM
John Deere,Murphy Tractor & Equipment,11441 Mosteller Road,Cincinnati,OH,US,45241,39.281,-84.4298,5137723232,Construction; Forestry,Sales; Parts; Service,L178802,5137711575,cincinnati@murphytractor.com,http://www.murphytractor.com
John Deere,Murphy Tractor & Equipment,1 Deere Way,Jackson,OH,US,45640,39.0254,-82.6407,8339104474,Construction; Forestry,Sales; Parts; Service,L178813,7402868954,chillicothe@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,1015 Industrial Park Drive,Vandalia,OH,US,45377,39.8772,-84.185,9378984198,Construction; Forestry,Sales; Parts; Service,L178806,9378984196,vandalia@murphytractor.com,http://www.murphytractor.com
John Deere,Murphy Tractor & Equipment,2121 Walcutt Road,Columbus,OH,US,43228,39.9962,-83.138,6148761141,Construction; Forestry,Sales; Parts; Service,L178801,6148763059,columbus@murphytractor.com,http://www.murphytractor.com
John Deere,"Jesco, Inc.",1001 Industrial Drive,Middletown,DE,US,19709,39.4389,-75.72,3023760784,Construction; Forestry,Sales; Parts; Service,L179482,3023760899,jdspgeneral@jesco.us,http://www.jesco.us
John Deere,"Jesco, Inc.",1790 RT 38,Lumberton,NJ,US,08048,39.9686,-74.7946,6092672020,Construction; Forestry,Sales; Parts; Service,L179476,6092618104,jdspgeneral@jesco.us,http://www.jesco.us
John Deere,"Pape Machinery, Inc.",5065 Caterpillar Road,Redding,CA,US,96003,40.6256,-122.373,5302414555,Construction; Forestry,Sales; Parts; Service,L177965,5302410619,lkling@papemachinery.com,https://www.papemachinery.com
John Deere,Coastline Equipment Company,645 Romeo Way,Elko,NV,US,89801,40.8724,-115.723,7757777070,Construction; Forestry,Sales; Parts; Service,L178319,7757778070,buck.baird@coastlineequipment.com,http://www.coastlineequipment.com
John Deere,RDO Equipment Co.,1380 S. Distribution Drive,Salt Lake City,UT,US,84104,40.74121,-111.986941,8012627441,Construction; Forestry,Sales; Parts; Service,L176375,8012611857,ce@rdoequipment.com,https://www.rdoequipment.com/locations/salt-lake-city-ut
John Deere,4 Rivers Equipment,125 John Deere Drive,Fort Collins,CO,US,80524,40.5861,-105.005,9704827154,Construction; Forestry,Sales; Parts; Service,L177476,9704841156,drice@4riversequipment.com,https://www.4riversequipment.com
John Deere,Murphy Tractor & Equipment,4514 Elk Drive,Grand Island,NE,US,68803,40.857798,-98.38166,3083810741,Construction; Forestry,Sales; Parts; Service,L177936,3083812051,grandisland@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,3402 S Jeffers Street,North Platte,NE,US,69101,41.106086,-100.764125,3085347020,Construction; Forestry,Sales; Parts; Service,L177937,3085347022,northplatte@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,6100 Arbor Road,Lincoln,NE,US,68517,40.893,-96.6368,4024671300,Construction; Forestry,Sales; Parts; Service,L177833,4024671927,lincoln@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,9751 S 148th Street,Omaha,NE,US,68138,41.1647,-96.1446,4028941899,Construction; Forestry,Sales; Parts; Service,L177831,4028918360,omaha@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Martin Equipment of Illinois,400 W Martin Drive,Goodfield,IL,US,61742,40.619442,-89.282632,3099652502,Construction; Forestry,Sales; Parts; Service,L178634,3099652711,brett@meoi.com,https://www.martinequipment.com/
John Deere,Martin Equipment of Illinois,887 US Route 45,Tolono,IL,US,61880,39.9666,-88.2451,2174856755,Construction; Forestry,Sales; Parts; Service,L178517,2174855795,brett@meoi.com,https://www.martinequipment.com/
John Deere,Murphy Tractor & Equipment,60611 Hulse Road,Cambridge,OH,US,43725,39.981,-81.5689,8339104476,Construction; Forestry,Sales; Parts; Service,L178812,7404392325,cambridge@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,1509 Raff Road SW,CANTON,OH,US,44710,40.784,-81.4205,3304779304,Construction; Forestry,Sales; Parts; Service,L178808,3304779164,canton@murphytractor.com,http://www.murphytractor.com
John Deere,Murphy Tractor & Equipment,3550 Saint Johns Road,Lima,OH,US,45804,40.6904,-84.0901,4192213666,Construction; Forestry,Sales; Parts; Service,L178807,4192212013,lima@murphytractor.com,http://www.murphytractor.com
John Deere,West Side Tractor Sales Co.,3120 Congressional Parkway,Fort Wayne,IN,US,46808,41.1111,-85.182,2604828576,Construction; Forestry,Sales; Parts; Service,L178525,2604834057,leads@wstsales.com,HTTP://WWW.WESTSIDETRACTORSALES.COM
John Deere,Murphy Tractor & Equipment,"590 E. Western Reserve Rd., Bldg 3",Poland,OH,US,44514,40.9879,-80.6438,3306296299,Construction; Forestry,Sales; Parts; Service,L178803,3307299975,poland@murphytractor.com,http://www.murphytractor.com
John Deere,"Foster F. Wineland, Inc.",766 RUBSICH ROAD,EBENSBURG,PA,US,15931,40.4776,-78.6983,8144724441,Construction; Forestry,Sales; Parts; Service,L179270,8144724449,CSwindell@ffwinelandinc.com,http://www.fosterfwineland.com
John Deere,"Foster F. Wineland, Inc.",2519 Cove Mountain Road,MARTINSBURG,PA,US,16662,40.308749,-78.291526,8147933734,Construction; Forestry,Sales; Parts; Service,L179262,8147934582,CSwindell@ffwinelandinc.com,http://www.fosterfwineland.com
John Deere,"Foster F. Wineland, Inc.",1003 South Main Street,CHAMBERSBURG,PA,US,17201,39.9209,-77.6659,7172611500,Construction; Forestry,Sales; Parts; Service,L179272,7172619103,CSwindell@ffwinelandinc.com,http://www.fosterfwineland.com
John Deere,Groff Tractor & Equipment,963 S. Center Avenue,NEW STANTON,PA,US,15672,40.1972,-79.5988,7247550124,Construction; Forestry,Sales; Parts; Service,L171150,7247550128,marketing@grofftractor.com,www.GroffTractor.com
John Deere,Groff Tractor & Equipment,179 Perry Highway,Harmony,PA,US,16037,40.806,-80.1315,7247763636,Construction; Forestry,Sales; Parts; Service,L171153,7244526100,marketing@grofftractor.com,www.GroffTractor.com
John Deere,"Jesco, Inc.",118 Saint Nicholas Avenue,S Plainfield,NJ,US,07080,40.5628,-74.428,9087538080,Construction; Forestry,Sales; Parts; Service,L179454,9087537853,jdspgeneral@jesco.us,http://www.jesco.us
John Deere,"Jesco, Inc.","1275 Bloomfield Ave, Bldg #5",Fairfield,NJ,US,07004,40.8582,-74.318,9732272221,Construction; Forestry,Parts,L179474,9739008861,jdspgeneral@jesco.us,http://www.jesco.us
John Deere,Groff Tractor & Equipment,640 Lowther Road,LEWISBERRY,PA,US,17339,40.1676,-76.8306,7179386568,Construction; Forestry,Sales; Parts; Service,L171126,7179385825,marketing@grofftractor.com,www.GroffTractor.com
John Deere,Groff Tractor & Equipment,2550 E Cumberland Street,LEBANON,PA,US,17042,40.359,-76.3608,7172732616,Construction; Forestry,Sales; Parts; Service,L171144,7172735928,marketing@grofftractor.com,www.GroffTractor.com
John Deere,Groff Tractor & Equipment,6779 Carlisle Pike,MECHANICSBURG,PA,US,17050,40.235693,-77.065115,7177667671,Construction; Forestry,Sales; Parts; Service,L171219,7177661580,marketing@grofftractor.com,www.GroffTractor.com
John Deere,Groff Tractor & Equipment,3215 State Road,SELLERSVILLE,PA,US,18960,40.3437,-75.3088,2152585700,Construction; Forestry,Sales; Parts; Service,L171139,2152581250,marketing@grofftractor.com,www.GroffTractor.com
John Deere,Groff Tractor & Equipment,400 Stoke Park Road,Bethlehem,PA,US,18017,40.6612,-75.3922,6108674657,Construction; Forestry,Sales; Parts; Service,L171143,6108671534,marketing@grofftractor.com,www.GroffTractor.com
John Deere,RDO Equipment Co.,2670 Yellowstone Road,ROCK SPRINGS,WY,US,82901,41.625616,-109.237922,3073825284,Construction; Forestry,Sales; Parts; Service,L175928,3073825383,ce@rdoequipment.com,https://www.rdoequipment.com
John Deere,RDO Equipment Co.,3400 South Midland Drive,WEST HAVEN,UT,US,84401,41.203771,-112.032413,8016270049,Construction; Forestry,Sales; Parts; Service,L175906,8016270053,ce@rdoequipment.com,https://www.rdoequipment.com
John Deere,Murphy Tractor & Equipment,5087 E Broadway Ave,DES MOINES,IA,US,50317,41.643,-93.5133,5152630055,Construction; Forestry,Sales; Parts; Service,L177941,5152630002,desmoines@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Martin Equipment of Illinois,3720 85th Avenue W,Rock Island,IL,US,61201,41.440218,-90.620249,3097876108,Construction; Forestry,Sales; Parts; Service,L178641,3097871983,brett@meoi.com,https://www.martinequipment.com/
John Deere,Martin Equipment of Illinois,820 Thompson Way SW,Cedar Rapids,IA,US,52404,41.904189,-91.677594,3193650515,Construction; Forestry,Sales; Parts; Service,L178642,3193667545,brett@meoi.com,https://www.martinequipment.com/
John Deere,Martin Equipment of Illinois,2901 May Road,Peru,IL,US,61354,41.367183,-89.14589,8152244711,Construction; Forestry,Sales; Parts; Service,L178640,8152244681,brett@meoi.com,https://www.martinequipment.com/
John Deere,West Side Tractor Sales Co.,25166 State Road 2,South Bend,IN,US,46619,41.6714,-86.3534,5742321461,Construction; Forestry,Sales; Parts; Service,L178526,5742333324,leads@wstsales.com,HTTP://WWW.WESTSIDETRACTORSALES.COM
John Deere,Murphy Tractor & Equipment,1550 Industrial Parkway S,Brunswick,OH,US,44212,41.2335,-81.7937,3302204999,Construction; Forestry,Sales; Parts; Service,L178809,3302204449,brunswick@murphytractor.com,http://www.murphytractor.com
John Deere,Murphy Tractor & Equipment,811 Callendar Blvd,Painesville,OH,US,44077,41.7262,-81.2834,4406390700,Construction; Forestry,Parts,L178805,4406397798,painesville@murphytractor.com,http://www.murphytractor.com
John Deere,"Foster F. Wineland, Inc.",66 Grotzinger Road,St. Mary's,PA,US,15857,41.4286,-78.5242,8147811365,Construction; Forestry,Sales; Parts; Service,L179273,8147811635,CSwindell@ffwinelandinc.com,http://www.fosterfwineland.com
John Deere,West Side Tractor Sales Co.,"150 W 162nd Street, Rt 6",South Holland,IL,US,60473,41.6009,-87.6215,7083316362,Construction; Forestry,Sales; Parts; Service,L178512,7083317334,leads@wstsales.com,http://www.WESTSIDETRACTORSALES.COM
John Deere,West Side Tractor Sales Co.,600 Walnut Court,Rockdale,IL,US,60436,41.5176,-88.0936,8157309011,Construction; Forestry,Sales; Parts; Service,L178514,8157309036,leads@wstsales.com,HTTP://WWW.WESTSIDETRACTORSALES.COM
John Deere,West Side Tractor Sales Co.,3300 Ogden Avenue,Lisle,IL,US,60532,41.7963,-88.1153,6303557150,Construction; Forestry,Sales; Parts; Service,L178511,6303557173,leads@wstsales.com,http://www.WESTSIDETRACTORSALES.COM
John Deere,Murphy Tractor & Equipment,9400 Bass Pro Blvd.,Rossford,OH,US,43460,41.558059,-83.576356,8339104475,Construction; Forestry,Sales; Parts; Service,L171923,0000000000,perrysburg@murphytractor.com,http://www.murphytractor.com
John Deere,"Jesco, Inc.",110 Jeffryn Blvd East,Deer Park,NY,US,11729,40.7589,-73.299,6313922605,Construction; Forestry,Sales; Parts; Service,L173873,0000000000,jdspgeneral@jesco.us,http://www.jesco.us
John Deere,"Jesco, Inc.",497 Fishkill Avenue,Beacon,NY,US,12508,41.5155,-73.9472,8458311800,Construction; Forestry,Sales; Parts; Service,L179477,8458311898,jdspgeneral@jesco.us,http://www.jesco.us
John Deere,"Pape Machinery, Inc.",9135 Highway 97 S,Klamath Falls,OR,US,97603,42.1317,-121.822,5418845683,Construction; Forestry,Sales; Parts; Service,L177957,5418845684,lkling@papemachinery.com,https://www.papemachinery.com
John Deere,"Pape Machinery, Inc.",4300 Hadley Drive - Ste 102,Central Point,OR,US,97502,42.3826,-122.858,5417724706,Construction; Forestry,Sales; Parts; Service,L177954,5417763818,agcentralpoint@papemachinery.com,https://www.papemachinery.com
John Deere,Coastline Equipment Company,26 E 300 S,Jerome,ID,US,83338,42.6808,-114.514,2083242900,Construction; Forestry,Sales; Parts; Service,L170337,2083243212,BUCK.BAIRD@COASTLINEEQUIPMENT.COM,http://www.coastlineequipment.com
John Deere,RDO Equipment Co.,7808 Hutchins Drive,CHEYENNE,WY,US,82007,41.136415,-104.711869,3073169800,Construction; Forestry,Sales; Parts; Service,L175977,0000000000,ce@rdoequipment.com,https://www.rdoequipment.com
John Deere,Murphy Tractor & Equipment,600 East M St.,Gering,NE,US,69341,41.821712,-103.654019,3084362177,Construction; Forestry,Sales; Parts; Service,L170979,3084367645,gering@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,4900 Harbor Drive,SIOUX CITY,IA,US,51111,42.4222,-96.3687,7122522753,Construction; Forestry,Sales; Parts; Service,L177942,7122520352,siouxcity@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,1303 3rd Ave NW,Fort Dodge,IA,US,50501,42.5154,-94.2195,5155763184,Construction; Forestry,Sales; Parts; Service,L177940,5155763796,fortdodge@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Murphy Tractor & Equipment,3469 W Airline Hwy,Waterloo,IA,US,50703,42.542,-92.4069,3192357085,Construction; Forestry,Sales; Parts; Service,L177943,3192352120,waterloo@murphytractor.com,http://www.MURPHYTRACTOR.COM
John Deere,Martin Equipment of Illinois,9173 East Tamarack,Dubuque,IA,US,52003,42.427376,-90.692128,5635881950,Construction; Forestry,Sales; Parts; Service,L178644,5635883685,brett@meoi.com,https://www.martinequipment.com/
John Deere,West Side Tractor Sales Co.,1560 N Old Rand Road,Wauconda,IL,US,60084,42.2832,-88.1549,8475267700,Construction; Forestry,Sales; Parts; Service,L178558,8475263565,leads@wstsales.com,http://www.WESTSIDETRACTORSALES.COM
John Deere,West Side Tractor Sales Co.,3110 Prairie Road,Rockford,IL,US,61102,42.2391,-89.1122,8159613160,Construction; Forestry,Sales; Parts; Service,L178584,8159651810,leads@wstsales.com,http://www.WESTSIDETRACTORSALES.COM
John Deere,"Five Star Equipment, Inc.",2585 Lycoming Creek Road,Williamsport,PA,US,17701,41.2735,-77.0518,5704944030,Construction; Forestry,Sales; Parts; Service,L179233,5704944033,pasales@fivestarequipment.com,http://www.fivestarequipment.com
John Deere,"Five Star Equipment, Inc.",1300 Dunham Drive,DUNMORE,PA,US,18512,41.417398,-75.59978,5703461701,Construction; Forestry,Sales; Parts; Service,L179217,5707960088,pasales@fivestarequipment.com,http://www.fivestarequipment.com
John Deere,"Five Star Equipment, Inc.",1653 NY Route 11,Kirkwood,NY,US,13795,42.0433,-75.797,6077752006,Construction; Forestry,Sales; Parts; Service,L179220,6077751238,nysales@fivestarequipment.com,http://www.fivestarequipment.com
John Deere,"Five Star Equipment, Inc.",46 Route 97 South,Waterford,PA,US,16441,41.9338,-79.9781,8147962663,Construction; Forestry,Sales; Parts; Service,L179232,8147962272,pasales@fivestarequipment.com,http://www.fivestarequipment.com
John Deere,The W. I. Clark Company,30 Barnes Industrial Road S,Wallingford,CT,US,06492,41.477632,-72.804032,2032656781,Construction; Forestry,Sales; Parts; Service,L179419,2032941216,deere@wiclark.com,http://wiclark.com
John Deere,The W. I. Clark Company,80 Pratt Road,Plainfield,CT,US,06374,41.6626,-71.9066,8605464808,Construction; Forestry,Sales; Parts; Service,L179424,8605646928,deere@wiclark.com,http://wiclark.com
John Deere,The W. I. Clark Company,17 Eagle Road,Danbury,CT,US,06810,41.412,-73.4184,2037751203,Construction; Forestry,Sales; Parts; Service,L179422,2037402579,deere@wiclark.com,http://wiclark.com/
John Deere,United Construction & Forestry,88 Camelot Drive,PLYMOUTH,MA,US,02360,41.926913,-70.648643,5088309997,Construction; Forestry,Sales; Parts; Service,L176304,5088301014,plymouth@ucfne.com,https://construction.unitedequip.com/
John Deere,United Construction & Forestry,2397 G.A.R. Highway,North Swansea,MA,US,02777,41.771451,-71.26768,5083799810,Construction; Forestry,Sales; Parts; Service,L176317,5083791160,NorthSwansea@ucfne.com,https://construction.unitedequip.com/
John Deere,RDO Equipment Co.,150 Salt Creek Highway,MILLS,WY,US,82644,42.851121,-106.361741,3072664474,Construction; Forestry,Sales; Parts; Service,L175937,3072656514,ce@rdoequipment.com,https://www.rdoequipment.com
John Deere,AIS Construction Equipment,3960 N Grand River Ave,Lansing,MI,US,48906,42.7652,-84.5848,5173218000,Construction; Forestry,Parts; Service,L178025,5173214191,jdmail@aisequip.com,https://www.aisequip.com
John Deere,AIS Construction Equipment,56555 Pontiac Trail,New Hudson,MI,US,48165,42.522,-83.6141,2484378121,Construction; Forestry,Sales; Parts; Service,L178022,2484379750,jdmail@aisequip.com,https://www.aisequip.com
John Deere,AIS Construction Equipment,600 44th Street SW,Grand Rapids,MI,US,49548,42.884044,-85.678433,6165382400,Construction; Forestry,Sales; Parts; Service,L178020,6165380449,jdmail@aisequip.com,https://www.aisequip.com
John Deere,AIS Construction Equipment,4600 AIS Drive,Bridgeport,MI,US,48722,43.361,-83.8783,9897770090,Construction; Forestry,Sales; Parts; Service,L178023,9897771583,jdmail@aisequip.com,https://www.aisequip.com
John Deere,"Five Star Equipment, Inc.",284 Ellicott Road,West Falls,NY,US,14170,42.7336,-78.695,7166622191,Construction; Forestry,Sales; Parts; Service,L179224,7166621038,nysales@fivestarequipment.com,http://www.fivestarequipment.com
